,ENVProjectID,ENVNodeID,node_distances,override_type,pred_method
55222,6837-23739-Traditional,THAYER  138 KV  T2-PJM-LMP,9.388330153,,predicted
46938,4713-23774-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
46939,4713-16384-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
46940,4713-22312-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
46941,4713-16385-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
46942,4713-16383-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
46943,4713-23775-Traditional,CONS.KAL_RGEN_-MISO-LMP,9.388518913,,predicted
48904,36504-Renewable,SPRINGVL_6_N001-CAISO-LMP,9.388736093,,predicted
63762,70697-Renewable,PYRITES___HYD-NYISO-LMP,9.389246622,,predicted
62286,49148-Renewable,CHINO_6_GN001-CAISO-LMP,9.391504027,,predicted
55300,73472-Renewable,EAI.RITCH3.ARR-MISO-LMP,9.391506928,,predicted
69444,73112-Renewable,SPSCHAVESUNCHAVES_SOLAR-SPP-LMP,9.393002056,,predicted
95600,2573-Renewable,UN.STETSON 34.5STE2-NEISO-LMP,9.395678224,,predicted
95601,6375-Renewable,UN.STETSON 34.5STE2-NEISO-LMP,9.395678224,,predicted
51190,3316-EnergyStorage,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51191,3317-EnergyStorage,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51192,68229-Renewable,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51193,3314-EnergyStorage,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51194,67561-Renewable,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51195,67701-Renewable,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51196,53448-Renewable,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
51197,2042-EnergyStorage,LD.CHSTERME46-NEISO-LMP,9.397236345,,predicted
88143,65864-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.399515373,,predicted
88144,60128-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.399515373,,predicted
91285,48262-Renewable,UCD_GNODEPL-CAISO-LMP,9.402385644,,predicted
104630,51730-Renewable,113 WATE34.5 KV L14630-PJM-LMP,9.402684645,,predicted
96218,58684-Renewable,CARTERCJ69 KV   LD_185-PJM-LMP,9.402724843,,predicted
45030,57730-Renewable,ALTW.BRLGTN1-MISO-LMP,9.403899867,,predicted
103815,70704-Renewable,SPSKRESSLD4-SPP-LMP,9.404319854,,predicted
85172,72709-Renewable,PLEASANTVLY___LBMP-NYISO-LMP,9.406026471,,predicted
101265,5781-18761-Traditional,WRFARBLD2-SPP-LMP,9.407085758,,predicted
101266,5781-18763-Traditional,WRFARBLD2-SPP-LMP,9.407085758,,predicted
101267,5781-18762-Traditional,WRFARBLD2-SPP-LMP,9.407085758,,predicted
119493,63824-Renewable,LD.W_KENNEB115-NEISO-LMP,9.407572077,,predicted
121937,2737-9648-Traditional,NPPDDONIPH2LD1_115-SPP-LMP,9.409197585,,predicted
87264,73279-Renewable,EES.CYPRESS1CT-MISO-LMP,9.409673417,,predicted
87955,60439-Renewable,HUBBARD-ERCOT-LMP,9.410246338,,predicted
85491,69009-Renewable,CONS.ADA-MISO-LMP,9.412673005,,predicted
85492,69008-Renewable,CONS.ADA-MISO-LMP,9.412673005,,predicted
85493,69019-Renewable,CONS.ADA-MISO-LMP,9.412673005,,predicted
68835,3144-11127-Traditional,KCPLNORTONLDLDR61-SPP-LMP,9.41286292,,predicted
68836,3144-13940-Traditional,KCPLNORTONLDLDR61-SPP-LMP,9.41286292,,predicted
87648,59927-Renewable,GRANDPT 69 KV   CHAM8-11-PJM-LMP,9.41366017,,predicted
38347,71449-Renewable,TONTOGNY69 KV   TR2-PJM-LMP,9.416352922,,predicted
38348,73533-Renewable,TONTOGNY69 KV   TR2-PJM-LMP,9.416352922,,predicted
38349,6526-EnergyStorage,TONTOGNY69 KV   TR2-PJM-LMP,9.416352922,,predicted
38350,71878-Renewable,TONTOGNY69 KV   TR2-PJM-LMP,9.416352922,,predicted
105102,64859-Renewable,BANISTE435 KV   BUS2LOAD-PJM-LMP,9.4163747,,predicted
105103,64858-Renewable,BANISTE435 KV   BUS2LOAD-PJM-LMP,9.4163747,,predicted
54095,5013-EnergyStorage,2C559EQ2_7_N001-CAISO-LMP,9.418600654,,predicted
83908,5601-Renewable,LEANJNPR_NODET-CAISO-LMP,9.419770126,,predicted
48265,3320-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.420152506,,predicted
41854,40500-Renewable,SITHE___MASSENA-NYISO-LMP,9.420278182,,predicted
41855,31164-Renewable,SITHE___MASSENA-NYISO-LMP,9.420278182,,predicted
41856,24290-Renewable,SITHE___MASSENA-NYISO-LMP,9.420278182,,predicted
50454,73159-Renewable,LD.CARVR_ST13.8-NEISO-LMP,9.420707628,,predicted
50455,6164-EnergyStorage,LD.CARVR_ST13.8-NEISO-LMP,9.420707628,,predicted
90482,5219-EnergyStorage,WARRENSBURG____-NYISO-LMP,9.420944213,,predicted
68529,12110-Renewable,ALTW.FCLDFCL1-MISO-LMP,9.421110724,,predicted
58575,53493-Renewable,EES.RILLA.ARR-MISO-LMP,9.421467649,,predicted
58576,47102-Renewable,EES.RILLA.ARR-MISO-LMP,9.421467649,,predicted
58577,47425-Renewable,EES.RILLA.ARR-MISO-LMP,9.421467649,,predicted
74589,36140-Renewable,LD.E_WINCHD13.8-NEISO-LMP,9.42625601,,predicted
117386,58468-Renewable,WRHILL2LDKPP_HILLT-SPP-LMP,9.42639845,,predicted
117387,56189-Renewable,WRHILL2LDKPP_HILLT-SPP-LMP,9.42639845,,predicted
117388,60259-Renewable,WRHILL2LDKPP_HILLT-SPP-LMP,9.42639845,,predicted
103792,58191-Renewable,SPSNE_HOBBSLD1-SPP-LMP,9.426915843,,predicted
44362,72730-Renewable,GASTON4 14 KV   G1-PJM-LMP,9.427257551,,predicted
83080,6209-19775-Traditional,LD.FRYBROOK23.0-NEISO-LMP,9.427262137,,predicted
83081,5854-EnergyStorage,LD.FRYBROOK23.0-NEISO-LMP,9.427262137,,predicted
83082,71607-Renewable,LD.FRYBROOK23.0-NEISO-LMP,9.427262137,,predicted
63228,34731-Renewable,MARTINSC18 KV   LMB CT1-PJM-LMP,9.428217156,,predicted
81939,68587-Renewable,MGE.BLTPLTG6-MISO-LMP,9.428354415,,predicted
94901,4786-EnergyStorage,KERRDP  115 KV  TX1-PJM-LMP,9.430953482,,predicted
77412,47662-Renewable,CATOCTIN138 KV  MTSTMPSP-PJM-LMP,9.431843481,,predicted
66985,37533-Renewable,NPPDFAIRBURYLD1-SPP-LMP,9.431874208,,predicted
88187,57608-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.432057698,,predicted
88188,57743-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.432057698,,predicted
110447,6052-19377-Traditional,FRANKLIN_FALL_HYD-NYISO-LMP,9.433053064,,predicted
110448,6052-19376-Traditional,FRANKLIN_FALL_HYD-NYISO-LMP,9.433053064,,predicted
50929,5076-16872-Traditional,GONDER_2_N501-CAISO-LMP,9.43463444,,predicted
113013,54623-Renewable,TIMBERRD34.5 KV TIMR2WF1-PJM-LMP,9.437643351,,predicted
77181,1143-13832-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77182,1143-4051-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77183,1143-4050-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77184,1143-4054-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77185,1143-4052-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77186,1143-4053-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77187,1143-4049-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
77188,1143-4055-Traditional,BEDFORD369 KV   LD_186-PJM-LMP,9.44143812,,predicted
87686,68544-Renewable,NEG WEST_LEA_LOCKPORT-NYISO-LMP,9.445349372,,predicted
41818,1912-6713-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41819,1912-6715-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41820,1912-6720-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41821,1912-6725-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41822,1912-6711-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41823,1912-6718-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41824,1912-6724-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41825,1912-6716-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41826,1912-6712-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41827,1912-6714-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41828,1912-6710-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41829,1912-6719-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41830,1912-6722-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41831,1912-6723-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41832,1912-6717-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
41833,1912-6721-Traditional,SITHE___MASSENA-NYISO-LMP,9.447283401,,predicted
117491,6308-EnergyStorage,CSWSVALLEYLDMANYBLK1-SPP-LMP,9.448761703,,predicted
55833,61918-Renewable,UN.FLAGG_PD13.8PINE-NEISO-LMP,9.449383388,,predicted
81691,42287-Renewable,SEABOARD13 KV   TX1-PJM-LMP,9.449443583,,predicted
85845,50033-Renewable,MAPLE_RIDGE_WT_1-NYISO-LMP,9.450536053,,predicted
61289,70670-Renewable,DELSURC1_7_N002-CAISO-LMP,9.450651124,,predicted
61290,4989-EnergyStorage,DELSURC1_7_N002-CAISO-LMP,9.450651124,,predicted
107148,48232-Renewable,UN.E_FAIRFX34.5GMTW-NEISO-LMP,9.451634396,,predicted
107624,69294-Renewable,HE.07LCPGEN1-MISO-LMP,9.452595516,,predicted
37286,5747-Renewable,DPC.WINNEBAGO-MISO-LMP,9.452945108,,predicted
37287,18451-Renewable,DPC.WINNEBAGO-MISO-LMP,9.452945108,,predicted
82633,50521-Renewable,LD.ADAMS   23-NEISO-LMP,9.453837454,,predicted
87654,62018-Renewable,GRANDPT 69 KV   CHAM8-11-PJM-LMP,9.453851951,,predicted
108357,7425-23682-Traditional,ECAMBRID69 KV   LOAD1-PJM-LMP,9.454914525,,predicted
108358,7425-23684-Traditional,ECAMBRID69 KV   LOAD1-PJM-LMP,9.454914525,,predicted
108359,7425-23683-Traditional,ECAMBRID69 KV   LOAD1-PJM-LMP,9.454914525,,predicted
85970,61644-Renewable,SMITHBUR35 KV   LOAD1-PJM-LMP,9.459640725,,predicted
70918,66732-Renewable,DPC.MCNEILUS2-MISO-LMP,9.46549527,,predicted
101233,63840-Renewable,SKYLINEU_LNODE-CAISO-LMP,9.46951777,,predicted
77668,47322-Renewable,DECO.DLRYP11-MISO-LMP,9.469905506,,predicted
48212,2788-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48213,3742-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48214,2142-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48215,3074-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48216,58168-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48217,3172-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48218,3741-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48219,4028-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48220,58782-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48221,3204-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48222,3885-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48223,5293-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48224,58170-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48225,4407-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48226,2144-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48227,58781-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48228,72182-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48229,3739-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48230,2579-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48231,2949-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48232,58169-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48233,58171-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48234,60003-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48235,67816-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48236,4409-EnergyStorage,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
48237,54497-Renewable,SHOEMAKER___GT-NYISO-LMP,9.469950888,,predicted
46994,56632-Renewable,CONS.KAL_RGEN_-MISO-LMP,9.470646308,,predicted
120188,4120-15046-Traditional,CALLAHA_WND1-ERCOT-LMP,9.471158802,,predicted
71538,36042-Renewable,STRYKER 138 KV  TR1-PJM-LMP,9.473719707,,predicted
57362,58965-Renewable,NSP.STCLOUD1-MISO-LMP,9.475026852,,predicted
113031,69369-Renewable,SIGE.WAR4ALCOA-MISO-LMP,9.475375152,,predicted
84030,5090-16903-Traditional,BCRK1-2_1_N003-CAISO-LMP,9.47586884,,predicted
49968,57785-Renewable,EES.DOWCHEM-MISO-LMP,9.476031685,,predicted
57963,39223-Renewable,IPL.16STOC4C4-MISO-LMP,9.477949362,,predicted
117489,73428-Renewable,CSWSVALLEYLDMANYBLK1-SPP-LMP,9.477980326,,predicted
44822,7482-23929-Traditional,ALTW.TOI_MGEO-MISO-LMP,9.480245756,,predicted
98522,982-3341-Traditional,FENNER___WINDPWR-NYISO-LMP,9.485193914,,predicted
98523,982-3340-Traditional,FENNER___WINDPWR-NYISO-LMP,9.485193914,,predicted
49325,72799-Renewable,NYPA_BRENTWD_____GT-NYISO-LMP,9.485634502,,predicted
104168,7516-Renewable,MUNSVILLE_WIND_PWR-NYISO-LMP,9.48702503,,predicted
66504,58021-Renewable,CONS.GENESEE-MISO-LMP,9.487284538,,predicted
88016,59655-Renewable,DUMONT-PJM-LMP,9.490561078,,predicted
89223,68787-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89224,69166-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89225,69214-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89226,69617-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89227,69444-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89228,49107-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89229,68689-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89230,69477-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
89231,69442-Renewable,ALTW.HANCOC1-MISO-LMP,9.491555479,,predicted
38483,6647-21180-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38484,6647-21179-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38485,6647-21182-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38486,6647-21178-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38487,6647-21177-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38488,6647-21181-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
38489,6647-23751-Traditional,EAI.LYNCH2.ARR-MISO-LMP,9.491861171,,predicted
104265,59545-Renewable,GOODYEAR_LAKE_HYD-NYISO-LMP,9.495527928,,predicted
94010,65075-Renewable,961 LEE 34.5 KV LEEDKBS-PJM-LMP,9.496741284,,predicted
69985,60396-Renewable,.Z.WCMASS-NEISO-LMP,9.498172304,,predicted
66596,39380-Renewable,LD.MONTAGUE13.8-NEISO-LMP,9.499511334,,predicted
97835,63677-Renewable,W_BATESV_V_A-ERCOT-LMP,9.50233462,,predicted
97836,56066-Renewable,W_BATESV_V_A-ERCOT-LMP,9.50233462,,predicted
97837,71892-Renewable,W_BATESV_V_A-ERCOT-LMP,9.50233462,,predicted
64708,18397-Renewable,SPSCANYON_ELD1-SPP-LMP,9.505191922,,predicted
119990,60721-Renewable,CSWSNAPLESLD69_12-SPP-LMP,9.507103592,,predicted
119991,2277-EnergyStorage,CSWSNAPLESLD69_12-SPP-LMP,9.507103592,,predicted
64257,42226-Renewable,WAUEWITTENLD1_BEPM-SPP-LMP,9.511278817,,predicted
65246,66052-Renewable,EFLEMING35 KV   COPHILSP-PJM-LMP,9.511998175,,predicted
38909,62888-Renewable,ALTW.DAEC-MISO-LMP,9.513102134,,predicted
77174,68156-Renewable,UPCHURCH69 KV   LD_186-PJM-LMP,9.518322301,,predicted
112939,1663-EnergyStorage,LD.LITTLTN 25-NEISO-LMP,9.51841883,,predicted
58385,44777-Renewable,EDENTON 13 KV   TX1-PJM-LMP,9.519621713,,predicted
58386,44776-Renewable,EDENTON 13 KV   TX1-PJM-LMP,9.519621713,,predicted
88849,68118-Renewable,UN.W_BUXTON34.5BONE-NEISO-LMP,9.519810152,,predicted
74793,64016-Renewable,SELKIRK___I-NYISO-LMP,9.520989488,,predicted
74794,2008-EnergyStorage,SELKIRK___I-NYISO-LMP,9.520989488,,predicted
74795,58776-Renewable,SELKIRK___I-NYISO-LMP,9.520989488,,predicted
74796,60751-Renewable,SELKIRK___I-NYISO-LMP,9.520989488,,predicted
53947,6329-20094-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53948,6329-20085-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53949,6329-20096-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53950,6329-20084-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53951,6329-20092-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53952,6329-20088-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53953,6329-20093-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53954,6329-20091-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53955,6329-20095-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53956,6329-20089-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53957,6329-20083-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53958,6329-20090-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53959,6329-20086-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
53960,6329-20087-Traditional,ELCENTRO_2_N001-CAISO-LMP,9.521192985,,predicted
89905,3621-EnergyStorage,APPENZLL138 KV  LOAD-PJM-LMP,9.521221679,,predicted
80058,64074-Renewable,BURCHESHILL-PJM-LMP,9.522014188,,predicted
121713,7000-22541-Traditional,TIMBLIN 34 KV   LD1-PJM-LMP,9.523363618,,predicted
112423,66527-Renewable,GK_GNODECHV-CAISO-LMP,9.524604735,,predicted
112424,66528-Renewable,GK_GNODECHV-CAISO-LMP,9.524604735,,predicted
120002,63715-Renewable,UTICAJCT115 KV  1 TX 3-PJM-LMP,9.524774099,,predicted
71312,65364-Renewable,TWISSLMN_6_N005-CAISO-LMP,9.527728498,,predicted
83843,3114-EnergyStorage,HC.BARRE   13.8-NEISO-LMP,9.529919798,,predicted
94967,55219-Renewable,HC.SANDY_PD115-NEISO-LMP,9.530265727,,predicted
94381,61853-Renewable,HC.NASHUA  13.8-NEISO-LMP,9.532188691,,predicted
94382,2980-EnergyStorage,HC.NASHUA  13.8-NEISO-LMP,9.532188691,,predicted
106626,66067-Renewable,PATRIOT123 KV   PAT10-PJM-LMP,9.532969016,,predicted
106627,4329-EnergyStorage,PATRIOT123 KV   PAT10-PJM-LMP,9.532969016,,predicted
105169,68072-Renewable,FARMVILL13 KV   TX1-PJM-LMP,9.534564855,,predicted
57521,37436-Renewable,WEC.JOU_WMONT-MISO-LMP,9.537208281,,predicted
79154,45295-Renewable,CONS.CC.ZEELA2-MISO-LMP,9.537459261,,predicted
65281,37008-Renewable,EFLEMING35 KV   COPHILSP-PJM-LMP,9.538774002,,predicted
69983,5423-EnergyStorage,.Z.WCMASS-NEISO-LMP,9.539480627,,predicted
115266,54811-Renewable,NEG NORTH_FLCN_SEA-NYISO-LMP,9.5402164,,predicted
120279,5757-18679-Traditional,MONTICLO_7_N001-CAISO-LMP,9.543051212,,predicted
120280,5757-18678-Traditional,MONTICLO_7_N001-CAISO-LMP,9.543051212,,predicted
120281,5757-18677-Traditional,MONTICLO_7_N001-CAISO-LMP,9.543051212,,predicted
66590,58376-Renewable,LD.MONTAGUE13.8-NEISO-LMP,9.544089308,,predicted
70874,74044-Renewable,DPC.MCNEILUS2-MISO-LMP,9.545548566,,predicted
66536,56722-Renewable,CONS.GENESEE-MISO-LMP,9.545757863,,predicted
57050,41948-Renewable,PPL_SHRM_GT3-NYISO-LMP,9.551411229,,predicted
74521,3590-EnergyStorage,DELCORM5138 KV  T1-PJM-LMP,9.5518029,,predicted
74522,3762-EnergyStorage,DELCORM5138 KV  T1-PJM-LMP,9.5518029,,predicted
98671,3142-EnergyStorage,STATESTR138 KV  T1-PJM-LMP,9.552494154,,predicted
102394,45333-Renewable,MOORPARK_2_B1-CAISO-LMP,9.557799394,,predicted
69974,60390-Renewable,.Z.WCMASS-NEISO-LMP,9.558837712,,predicted
69975,5472-EnergyStorage,.Z.WCMASS-NEISO-LMP,9.558837712,,predicted
106531,2087-EnergyStorage,TENNCLNY_8-ERCOT-LMP,9.56063295,,predicted
74940,37023-Renewable,GLENGARD34 KV   G735-PJM-LMP,9.561521973,,predicted
89410,66734-Renewable,NSP.UILK1-MISO-LMP,9.564672894,,predicted
116732,66085-Renewable,TRCYPMP_2_N063-CAISO-LMP,9.565083478,,predicted
66151,44572-Renewable,NSP.ADAMSWD1-MISO-LMP,9.56527356,,predicted
63264,46192-Renewable,MARTINSC18 KV   LMB CT1-PJM-LMP,9.566024081,,predicted
88158,71979-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88159,69356-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88160,5707-EnergyStorage,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88161,68893-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88162,71471-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88163,60129-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88164,71473-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88165,67833-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88166,68889-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88167,68962-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88168,69355-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
88169,71834-Renewable,NIPS.NORWAPNOR-MISO-LMP,9.566995263,,predicted
64338,66639-Renewable,NSP.MMPA.FEP-MISO-LMP,9.568825883,,predicted
112119,58434-Renewable,MPSRICHMN2LDT1_161_13-SPP-LMP,9.569043142,,predicted
41885,34766-Renewable,YARDSCRE14 KV   UNIT01-PJM-LMP,9.570882599,,predicted
87460,47128-Renewable,LAGN.BC1T_3-MISO-LMP,9.574358112,,predicted
118491,73826-Renewable,ALLEGHENY___COGEN-NYISO-LMP,9.574807655,,predicted
46993,59043-Renewable,CONS.KAL_RGEN_-MISO-LMP,9.575459681,,predicted
109214,42676-Renewable,GENESE-NYISO-LMP,9.576609421,,predicted
111524,71438-Renewable,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111525,6397-EnergyStorage,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111526,73604-Renewable,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111527,73603-Renewable,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111528,73932-Renewable,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111529,6398-EnergyStorage,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
111530,73605-Renewable,09GIVENS138 KV  BK-1-PJM-LMP,9.577667643,,predicted
110575,6950-22425-Traditional,OCEANO_1_N001-CAISO-LMP,9.577916754,,predicted
84470,51954-Renewable,DUPONTCS138 KV  T1-PJM-LMP,9.578025675,,predicted
85584,45436-Renewable,SLIGO   35 KV   TX1-PJM-LMP,9.580902451,,predicted
105609,66341-Renewable,154 LIBE138 KV  COUNTYLF-PJM-LMP,9.584621897,,predicted
70776,3954-EnergyStorage,NYISO-MISO-LMP,9.585689646,,predicted
70777,66777-Renewable,NYISO-MISO-LMP,9.585689646,,predicted
65610,6418-20369-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65611,6418-20373-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65612,6418-20372-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65613,6418-20376-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65614,6418-20377-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65615,6418-20370-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65616,6418-20371-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65617,6418-20374-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65618,6418-20378-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65619,6418-20368-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
65620,6418-20375-Traditional,WEC.PARIS01S1-MISO-LMP,9.586783957,,predicted
67366,51893-Renewable,SHAMPTON115 KV  G1-PJM-LMP,9.588846102,,predicted
82749,44446-Renewable,WEYERHSR14 KV   G1-PJM-LMP,9.589658853,,predicted
118808,55220-Renewable,RODNEY  138 KV  BUCKEYE-PJM-LMP,9.594342913,,predicted
53985,29552-Renewable,ELCENTRO_2_N001-CAISO-LMP,9.595740397,,predicted
101205,2610-9123-Traditional,SKYLINEU_LNODE-CAISO-LMP,9.596672878,,predicted
101206,2610-9126-Traditional,SKYLINEU_LNODE-CAISO-LMP,9.596672878,,predicted
101207,2610-9124-Traditional,SKYLINEU_LNODE-CAISO-LMP,9.596672878,,predicted
101208,2610-9125-Traditional,SKYLINEU_LNODE-CAISO-LMP,9.596672878,,predicted
